person_id,first_name,last_name,display_first_last,birthdate,country,height,weight,jersey,position,team_id,team_name,team_abbreviation,team_city,from_year,to_year,draft_year,draft_round,draft_number
1628476,Derrick,Walton Jr.,Derrick Walton Jr.,1995-04-03,USA,6-0,185.0,,Guard,0,,,,2017.0,2021.0,Undrafted,Undrafted,Undrafted
202954,Brad,Wanamaker,Brad Wanamaker,1989-07-25,USA,6-3,210.0,,Guard,0,,,,2018.0,2021.0,Undrafted,Undrafted,Undrafted
369,Charlie,Ward,Charlie Ward,1970-10-12,USA,6-2,185.0,,Guard,0,,,,1994.0,2004.0,1994,1,26
203933,T.J.,Warren,T.J. Warren,1993-09-05,USA,6-8,220.0,21,Forward,1610612756,Suns,PHX,Phoenix,2014.0,2022.0,2014,1,14
202378,Willie,Warren,Willie Warren,1989-10-22,USA,6-4,203.0,13,Guard,1610612746,Clippers,LAC,Los Angeles,2010.0,2010.0,2010,2,54
78462,Bryan,Warrick,Bryan Warrick,1959-07-22,USA,6-5,195.0,12,Guard,1610612764,Bullets,WAS,Washington,1982.0,1985.0,1982,2,25
101124,Hakim,Warrick,Hakim Warrick,1982-07-08,USA,6-9,219.0,,Forward,0,,,,2005.0,2012.0,2005,1,19
78463,Chris,Washburn,Chris Washburn,1965-05-13,USA,6-11,225.0,50,Center,1610612744,Warriors,GOS,Golden State,1986.0,1987.0,1986,1,3
1627395,Julian,Washburn,Julian Washburn,1991-12-18,USA,6-8,209.0,4,Forward-Guard,1610612763,Grizzlies,MEM,Memphis,2018.0,2018.0,2015,,
200827,Darius,Washington,Darius Washington,1985-12-06,USA,6-2,195.0,,Guard,0,,,,2007.0,2007.0,Undrafted,Undrafted,Undrafted
78464,Duane,Washington,Duane Washington,1964-08-31,USA,6-4,195.0,10,Guard,1610612751,Nets,NJN,New Jersey,1987.0,1992.0,1987,2,36
78465,Dwayne,Washington,Dwayne Washington,1964-01-06,USA,6-2,190.0,31,Guard,1610612751,Nets,NJN,New Jersey,1986.0,1988.0,1986,1,13
1540,Eric,Washington,Eric Washington,1974-03-24,USA,6-4,190.0,14,Forward-Guard,1610612743,Nuggets,DEN,Denver,1997.0,1998.0,1997,2,46
78467,Kermit,Washington,Kermit Washington,1951-09-17,USA,6-8,230.0,3,Forward,1610612747,Lakers,LAL,Los Angeles,1973.0,1987.0,1973,1,5
1629023,P.J.,Washington,P.J. Washington,1998-08-23,USA,6-7,230.0,25,Forward,1610612766,Hornets,CHA,Charlotte,2019.0,2022.0,2019,1,12
78468,Richard,Washington,Richard Washington,1955-07-15,USA,6-10,220.0,31,Forward,1610612758,Kings,KCK,Kansas City,1976.0,1981.0,1976,1,3
1630613,Duane,Washington Jr.,Duane Washington Jr.,2000-03-24,Germany,6-2,197.0,4,Guard,1610612752,Knicks,NYK,New York,2021.0,2022.0,Undrafted,Undrafted,Undrafted
1631102,TyTy,Washington Jr.,TyTy Washington Jr.,2001-11-15,USA,6-3,195.0,0,Guard,1610612745,Rockets,HOU,Houston,2022.0,2022.0,2022,1,29
1629682,Tremont,Waters,Tremont Waters,1998-01-10,USA,5-10,175.0,,Guard,0,,,,2019.0,2021.0,2019,2,51
1630322,Lindy,Waters III,Lindy Waters III,1997-07-28,USA,6-6,210.0,12,Forward,1610612760,Thunder,OKC,Oklahoma City,2021.0,2022.0,Undrafted,Undrafted,Undrafted
201208,Darryl,Watkins,Darryl Watkins,1984-11-08,USA,6-11,258.0,31,Center,1610612758,Kings,SAC,Sacramento,2007.0,2011.0,Undrafted,Undrafted,Undrafted
2248,Earl,Watson,Earl Watson,1979-06-12,USA,6-1,199.0,17,Guard,1610612760,Thunder,OKC,Oklahoma City,2001.0,2013.0,2001,2,39
320,Jamie,Watson,Jamie Watson,1972-02-23,USA,6-7,190.0,,Forward,0,,,,1994.0,1998.0,1994,2,47
1628778,Paul,Watson,Paul Watson,1994-12-30,USA,6-6,210.0,,Guard,0,,,,2019.0,2021.0,Undrafted,Undrafted,Undrafted
1631212,Peyton,Watson,Peyton Watson,2002-09-11,USA,6-7,200.0,8,Guard,1610612743,Nuggets,DEN,Denver,2022.0,2022.0,2022,1,30
203146,Maalik,Wayns,Maalik Wayns,1991-05-02,USA,6-1,195.0,,Guard,0,,,,2012.0,2013.0,Undrafted,Undrafted,Undrafted
204033,David,Wear,David Wear,1990-09-21,USA,6-10,230.0,,Forward,0,,,,2014.0,2014.0,Undrafted,Undrafted,Undrafted
204037,Travis,Wear,Travis Wear,1990-09-21,USA,6-10,225.0,21,Forward,1610612752,Knicks,NYK,New York,2014.0,2017.0,Undrafted,Undrafted,Undrafted
1629683,Quinndary,Weatherspoon,Quinndary Weatherspoon,1996-09-10,USA,6-3,205.0,15,Guard,1610612744,Warriors,GSW,Golden State,2019.0,2021.0,2019,2,49
201602,Kyle,Weaver,Kyle Weaver,1986-02-18,USA,6-6,201.0,,Guard,0,,,,2008.0,2010.0,2008,2,38
892,Spud,Webb,Spud Webb,1963-07-13,USA,5-6,133.0,,Guard,0,,,,1985.0,1997.0,1985,4,87
1627821,James,Webb III,James Webb III,1993-08-19,USA,6-9,202.0,0,Forward,1610612751,Nets,BKN,Brooklyn,2017.0,2017.0,2016,,
185,Chris,Webber,Chris Webber,1973-03-01,USA,6-10,245.0,4,Forward-Center,0,,,,1993.0,2007.0,1993,1,1
1627362,Briante,Weber,Briante Weber,1992-12-29,USA,6-2,165.0,3,Guard,1610612745,Rockets,HOU,Houston,2015.0,2017.0,Undrafted,Undrafted,Undrafted
101110,Martell,Webster,Martell Webster,1986-12-04,USA,6-7,230.0,9,Forward-Guard,1610612757,Trail Blazers,POR,Portland,2005.0,2014.0,2005,1,6
78481,Marvin,Webster,Marvin Webster,1952-04-13,USA,7-1,225.0,40,Center,1610612752,Knicks,NYK,New York,1976.0,1986.0,1975,1,3
78482,Scott,Wedman,Scott Wedman,1952-07-29,USA,6-7,215.0,8,Forward,1610612758,Kings,KCK,Kansas City,1974.0,1986.0,1974,1,6
201603,Sonny,Weems,Sonny Weems,1986-07-08,USA,6-6,205.0,,Guard-Forward,0,,,,2008.0,2015.0,2008,2,39
78484,Brant,Weidner,Brant Weidner,1960-10-28,USA,6-9,230.0,25,Forward,1610612759,Spurs,SAS,San Antonio,1983.0,1983.0,1983,4,90
1528,Bubba,Wells,Bubba Wells,1974-07-26,USA,6-5,230.0,35,Forward,1610612742,Mavericks,DAL,Dallas,1997.0,1997.0,1997,2,34
1846,Chris,Welp,Chris Welp,1964-01-02,USA,7-0,245.0,40,Center,1610612755,76ers,PHI,Philadelphia,1987.0,1989.0,1987,1,16
1629118,Thomas,Welsh,Thomas Welsh,1996-02-03,USA,7-0,255.0,45,Center,1610612743,Nuggets,DEN,Denver,2018.0,2018.0,2018,2,58
82,Bill,Wennington,Bill Wennington,1963-04-26,USA,7-0,245.0,,Center,0,,,,1985.0,1999.0,1985,1,16
438,Robert,Werdann,Robert Werdann,1970-09-12,USA,6-11,250.0,41,Center,1610612743,Nuggets,DEN,Denver,1992.0,1996.0,1992,2,46
1631104,Blake,Wesley,Blake Wesley,2003-03-16,USA,6-4,185.0,14,Guard,1610612759,Spurs,SAS,San Antonio,2022.0,2022.0,2022,1,25
133,David,Wesley,David Wesley,1970-11-14,USA,6-1,203.0,4,Guard,1610612766,Hornets,CHH,Charlotte,1993.0,2006.0,Undrafted,Undrafted,Undrafted
2753,Delonte,West,Delonte West,1983-07-26,USA,6-3,180.0,13,Guard,1610612738,Celtics,BOS,Boston,2004.0,2011.0,2004,1,24
28,Doug,West,Doug West,1967-05-27,USA,,,,Guard,0,,,,1989.0,2000.0,1989,2,38
201238,Mario,West,Mario West,1984-06-19,USA,6-5,210.0,6,Guard,1610612737,Hawks,ATL,Atlanta,2007.0,2010.0,Undrafted,Undrafted,Undrafted
770,Mark,West,Mark West,1960-11-05,USA,6-10,230.0,,Center,0,,,,1983.0,1999.0,1983,2,30
78500,Paul,Westphal,Paul Westphal,1950-11-30,USA,6-4,195.0,44,Guard,1610612756,Suns,PHX,Phoenix,1972.0,1983.0,1972,1,10
101156,Robert,Whaley,Robert Whaley,1982-04-16,USA,6-10,260.0,,Center,0,,,,2005.0,2005.0,2005,2,51
1545,DeJuan,Wheat,DeJuan Wheat,1973-10-14,USA,6-0,165.0,6,Guard,1610612763,Grizzlies,VAN,Vancouver,1997.0,1998.0,1997,2,51
78504,Clinton,Wheeler,Clinton Wheeler,1959-10-27,USA,6-1,185.0,11,Guard,1610612754,Pacers,IND,Indiana,1987.0,1988.0,1981,7,150
1755,Tyson,Wheeler,Tyson Wheeler,1975-10-08,USA,5-10,165.0,,Guard,0,,,,1998.0,1998.0,1998,2,47
201591,DJ,White,DJ White,1986-08-31,USA,6-9,250.0,8,Forward,1610612766,Bobcats,CHA,Charlotte,2008.0,2013.0,2008,1,29
1628401,Derrick,White,Derrick White,1994-07-02,USA,6-4,190.0,9,Guard,1610612738,Celtics,BOS,Boston,2017.0,2022.0,2017,1,29
78507,Eric,White,Eric White,1965-12-30,USA,6-8,200.0,12,Forward,1610612746,Clippers,LAC,Los Angeles,1987.0,1988.0,1987,3,65
1631298,Jack,White,Jack White,1997-08-05,Australia,6-7,225.0,10,Forward,1610612743,Nuggets,DEN,Denver,2022.0,2022.0,Undrafted,Undrafted,Undrafted
1751,Jahidi,White,Jahidi White,1976-02-19,USA,6-9,290.0,,Center-Forward,0,,,,1998.0,2004.0,1998,2,43
200778,James,White,James White,1982-10-21,USA,6-7,215.0,4,Guard-Forward,1610612752,Knicks,NYK,New York,2006.0,2012.0,2006,2,31
1627855,Okaro,White,Okaro White,1992-08-13,USA,6-8,205.0,,Forward,0,,,,2016.0,2018.0,Undrafted,Undrafted,Undrafted
1839,Randy,White,Randy White,1967-11-04,USA,6-8,240.0,52,Forward,1610612742,Mavericks,DAL,Dallas,1989.0,1993.0,1989,1,8
78512,Rory,White,Rory White,1959-08-16,USA,6-8,210.0,22,Forward,1610612746,Clippers,LAC,Los Angeles,1982.0,1986.0,1982,4,86
203091,Royce,White,Royce White,1991-04-10,USA,6-8,260.0,,Forward,0,,,,2012.0,2013.0,2012,1,16
78514,Tony,White,Tony White,1965-02-15,USA,6-2,170.0,4,Guard,1610612744,Warriors,GOS,Golden State,1987.0,1987.0,1987,2,33
1628510,Andrew,White III,Andrew White III,1993-06-16,USA,6-7,210.0,4,Forward,1610612737,Hawks,ATL,Atlanta,2017.0,2017.0,2017,,
1627785,Isaiah,Whitehead,Isaiah Whitehead,1995-03-08,USA,6-4,213.0,12,Guard,1610612751,Nets,BKN,Brooklyn,2016.0,2018.0,2016,2,42
78516,Jerome,Whitehead,Jerome Whitehead,1956-09-30,USA,6-10,220.0,6,Center,1610612744,Warriors,GOS,Golden State,1978.0,1988.0,1978,2,41
1126,Donald,Whiteside,Donald Whiteside,1969-04-25,USA,5-10,160.0,,Guard,0,,,,1996.0,1997.0,Undrafted,Undrafted,Undrafted
202355,Hassan,Whiteside,Hassan Whiteside,1989-06-13,USA,7-0,265.0,21,Center,1610612762,Jazz,UTA,Utah,2010.0,2021.0,2010,2,33
730,Dwayne,Whitfield,Dwayne Whitfield,1972-08-21,USA,6-7,240.0,23,Forward,1610612761,Raptors,TOR,Toronto,1995.0,1995.0,1995,2,40
78519,Charles,Whitney,Charles Whitney,1957-06-22,USA,6-5,235.0,43,Forward,1610612758,Kings,KCK,Kansas City,1980.0,1981.0,1980,1,16
43,Chris,Whitney,Chris Whitney,1971-10-05,USA,6-0,175.0,12,Guard,1610612764,Wizards,WAS,Washington,1993.0,2003.0,1993,2,47
204222,Greg,Whittington,Greg Whittington,1993-02-07,USA,6-8,210.0,,Forward,0,,,,2020.0,2020.0,Undrafted,Undrafted,Undrafted
203963,Shayne,Whittington,Shayne Whittington,1991-03-27,USA,6-11,250.0,42,Forward-Center,1610612754,Pacers,IND,Indiana,2014.0,2015.0,Undrafted,Undrafted,Undrafted
1630598,Aaron,Wiggins,Aaron Wiggins,1999-01-02,USA,6-5,190.0,21,Guard,1610612760,Thunder,OKC,Oklahoma City,2021.0,2022.0,2021,2,55
203952,Andrew,Wiggins,Andrew Wiggins,1995-02-23,Canada,6-7,197.0,22,Forward,1610612744,Warriors,GSW,Golden State,2014.0,2022.0,2014,1,1
78523,Mitchell,Wiggins,Mitchell Wiggins,1959-09-28,USA,6-4,185.0,23,Guard,1610612745,Rockets,HOU,Houston,1983.0,1991.0,1983,1,23
1629623,Lindell,Wigginton,Lindell Wigginton,1998-03-28,Canada,6-1,189.0,28,Guard,1610612749,Bucks,MIL,Milwaukee,2021.0,2021.0,2019,,
203912,C.J.,Wilcox,C.J. Wilcox,1990-12-30,USA,6-5,195.0,23,Guard,1610612746,Clippers,LAC,LA,2014.0,2017.0,2014,1,28
2404,Chris,Wilcox,Chris Wilcox,1982-09-03,USA,6-10,235.0,44,Forward-Center,1610612746,Clippers,LAC,Los Angeles,2002.0,2012.0,2002,1,8
1628451,Jacob,Wiley,Jacob Wiley,1994-09-04,USA,6-8,223.0,,Forward,0,,,,2017.0,2017.0,Undrafted,Undrafted,Undrafted
78528,Morlon,Wiley,Morlon Wiley,1966-09-24,USA,6-4,185.0,11,Guard,1610612742,Mavericks,DAL,Dallas,1988.0,1994.0,1988,2,46
78531,Bob,Wilkerson,Bob Wilkerson,1954-08-15,USA,6-6,195.0,33,Guard,1610612743,Nuggets,DEN,Denver,1976.0,1982.0,1976,1,11
78532,Jamaal,Wilkes,Jamaal Wilkes,1953-05-02,USA,6-6,190.0,52,Forward,1610612747,Lakers,LAL,Los Angeles,1974.0,1985.0,1974,1,11
78533,James,Wilkes,James Wilkes,1958-03-12,USA,6-7,195.0,34,Forward,1610612741,Bulls,CHI,Chicago,1980.0,1982.0,1980,3,50
2863,Damien,Wilkins,Damien Wilkins,1980-01-11,USA,6-6,217.0,,Guard-Forward,0,,,,2004.0,2017.0,Undrafted,Undrafted,Undrafted
1122,Dominique,Wilkins,Dominique Wilkins,1960-01-12,USA,6-8,230.0,21,Forward,1610612737,Hawks,ATL,Atlanta,1982.0,1998.0,1982,1,3
78534,Eddielee,Wilkins,Eddielee Wilkins,1962-05-07,USA,6-10,220.0,55,Center,1610612752,Knicks,NYK,New York,1984.0,1992.0,1984,6,133
786,Gerald,Wilkins,Gerald Wilkins,1963-09-11,USA,6-6,185.0,,Guard,0,,,,1985.0,1998.0,1985,2,47
78538,Dale,Wilkinson,Dale Wilkinson,1960-03-18,USA,6-10,220.0,38,Forward,1610612746,Clippers,LAC,Los Angeles,1984.0,1984.0,1982,10,221
2366,Mike,Wilks,Mike Wilks,1979-05-07,USA,5-10,180.0,,Guard,0,,,,2002.0,2009.0,Undrafted,Undrafted,Undrafted
1626210,Alan,Williams,Alan Williams,1993-01-28,USA,6-8,265.0,15,Forward-Center,1610612756,Suns,PHX,Phoenix,2015.0,2018.0,Undrafted,Undrafted,Undrafted
1585,Brandon,Williams,Brandon Williams,1975-02-27,USA,6-6,215.0,,Forward,0,,,,1997.0,2002.0,Undrafted,Undrafted,Undrafted
1630314,Brandon,Williams,Brandon Williams,1999-11-22,USA,6-2,190.0,8,Guard,1610612757,Trail Blazers,POR,Portland,2021.0,2021.0,Undrafted,Undrafted,Undrafted
433,Buck,Williams,Buck Williams,1960-03-08,USA,6-8,225.0,52,Forward,1610612751,Nets,NJN,New Jersey,1981.0,1997.0,1981,1,3
203710,C.J.,Williams,C.J. Williams,1990-02-06,USA,6-5,226.0,12,Guard,1610612746,Clippers,LAC,LA,2017.0,2018.0,2012,0,0
101258,Corey,Williams,Corey Williams,1977-08-08,USA,6-3,190.0,12,Guard,1610612741,Bulls,CHI,Chicago,1992.0,1993.0,1992,2,33
101114,Deron,Williams,Deron Williams,1984-06-26,USA,6-3,200.0,31,Guard,1610612762,Jazz,UTA,Utah,2005.0,2016.0,2005,1,3
202343,Elliot,Williams,Elliot Williams,1989-06-20,USA,6-5,190.0,,Guard,0,,,,2010.0,2015.0,2010,1,22
677,Eric,Williams,Eric Williams,1972-07-17,USA,6-8,220.0,,Guard-Forward,0,,,,1995.0,2006.0,1995,1,14
2421,Frank,Williams,Frank Williams,1980-02-25,USA,6-3,212.0,30,Guard,1610612752,Knicks,NYK,New York,2002.0,2004.0,2002,1,25
78548,Freeman,Williams,Freeman Williams,1956-05-15,USA,6-4,190.0,20,Guard,1610612746,Clippers,SDC,San Diego,1978.0,1985.0,1978,1,8
1629684,Grant,Williams,Grant Williams,1998-11-30,USA,6-6,236.0,12,Forward,1610612738,Celtics,BOS,Boston,2019.0,2022.0,2019,1,22
78549,Gus,Williams,Gus Williams,1953-10-10,USA,6-2,175.0,1,Guard,1610612760,SuperSonics,SEA,Seattle,1975.0,1986.0,1975,2,20
78550,Guy,Williams,Guy Williams,1960-07-01,USA,6-9,200.0,34,Forward,1610612764,Bullets,WAS,Washington,1984.0,1985.0,1983,2,34
1006,Herb,Williams,Herb Williams,1958-02-16,USA,6-11,260.0,32,Center,1610612754,Pacers,IND,Indiana,1981.0,1998.0,1981,1,14
73,Hot Rod,Williams,Hot Rod Williams,1962-08-09,USA,6-11,245.0,18,Center,1610612739,Cavaliers,CLE,Cleveland,1986.0,1998.0,1985,2,45
1631114,Jalen,Williams,Jalen Williams,2001-04-14,USA,6-5,211.0,8,Guard-Forward,1610612760,Thunder,OKC,Oklahoma City,2022.0,2022.0,2022,1,12
101214,Jawad,Williams,Jawad Williams,1983-02-19,USA,6-9,225.0,,Forward,0,,,,2008.0,2010.0,Undrafted,Undrafted,Undrafted
2398,Jay,Williams,Jay Williams,1981-09-10,USA,6-2,195.0,22,Guard,1610612741,Bulls,CHI,Chicago,2002.0,2002.0,2002,1,2
1631119,Jaylin,Williams,Jaylin Williams,2002-06-29,USA,6-9,240.0,6,Forward,1610612760,Thunder,OKC,Oklahoma City,2022.0,2022.0,2022,2,34
966,Jerome,Williams,Jerome Williams,1973-05-10,USA,6-9,206.0,31,Forward-Center,1610612765,Pistons,DET,Detroit,1996.0,2004.0,1996,1,26
78554,John,Williams,John Williams,1966-10-26,USA,6-8,235.0,24,Forward,1610612764,Bullets,WAS,Washington,1986.0,1994.0,1986,1,12
202716,Jordan,Williams,Jordan Williams,1990-10-11,USA,6-10,260.0,20,Center,1610612751,Nets,NJN,New Jersey,2011.0,2011.0,2011,2,36
78555,Kenny,Williams,Kenny Williams,1969-06-09,USA,6-9,205.0,44,Forward,1610612754,Pacers,IND,Indiana,1990.0,1993.0,1990,2,46
1629026,Kenrich,Williams,Kenrich Williams,1994-12-02,USA,6-6,210.0,34,Guard-Forward,1610612760,Thunder,OKC,Oklahoma City,2018.0,2022.0,Undrafted,Undrafted,Undrafted
78556,Kevin,Williams,Kevin Williams,1961-09-11,USA,6-2,175.0,42,Guard,1610612760,SuperSonics,SEA,Seattle,1983.0,1988.0,1983,2,46
31,Lorenzo,Williams,Lorenzo Williams,1969-07-15,USA,6-9,200.0,,Forward,0,,,,1992.0,1999.0,Undrafted,Undrafted,Undrafted
200766,Marcus,Williams,Marcus Williams,1985-12-03,USA,6-3,205.0,5,Guard,1610612751,Nets,NJN,New Jersey,2006.0,2009.0,2006,1,22
201173,Marcus,Williams,Marcus Williams,1986-11-18,USA,6-7,207.0,2,Guard,1610612746,Clippers,LAC,Los Angeles,2007.0,2008.0,2007,2,33
1631109,Mark,Williams,Mark Williams,2001-12-16,USA,7-0,240.0,5,Center,1610612766,Hornets,CHA,Charlotte,2022.0,2022.0,2022,1,15
101107,Marvin,Williams,Marvin Williams,1986-06-19,USA,6-8,237.0,20,Forward,1610612737,Hawks,ATL,Atlanta,2005.0,2019.0,2005,1,2
52,Micheal,Williams,Micheal Williams,1966-07-23,USA,6-2,175.0,,Guard,0,,,,1988.0,1998.0,1988,2,48
2590,Mo,Williams,Mo Williams,1982-12-19,USA,6-1,198.0,52,Guard,1610612749,Bucks,MIL,Milwaukee,2003.0,2015.0,2003,2,47
42,Monty,Williams,Monty Williams,1971-10-08,USA,6-8,225.0,5,Forward,1610612753,Magic,ORL,Orlando,1994.0,2002.0,1994,1,24
78566,Pete,Williams,Pete Williams,1965-03-10,USA,6-7,190.0,31,Forward,1610612743,Nuggets,DEN,Denver,1985.0,1986.0,1985,4,89
78571,Ray,Williams,Ray Williams,1954-10-14,USA,6-3,188.0,13,Guard,1610612752,Knicks,NYK,New York,1977.0,1986.0,1977,1,10
199,Reggie,Williams,Reggie Williams,1964-03-05,USA,,,,,0,,,,1987.0,1996.0,1987,1,4
202130,Reggie,Williams,Reggie Williams,1986-09-14,USA,6-6,205.0,,Forward,0,,,,2009.0,2016.0,Undrafted,Undrafted,Undrafted
78563,Rickey,Williams,Rickey Williams,1957-03-12,USA,6-1,175.0,25,Guard,1610612762,Jazz,UTA,Utah,1982.0,1982.0,1978,10,190
78569,Samuel,Williams,Samuel Williams,1959-03-07,USA,6-8,210.0,,Forward,1610612744,Warriors,GOS,Golden State,1981.0,1984.0,1981,2,33
281,Scott,Williams,Scott Williams,1968-03-21,USA,6-10,260.0,,Forward-Center,0,,,,1990.0,2004.0,Undrafted,Undrafted,Undrafted
201157,Sean,Williams,Sean Williams,1986-09-13,USA,6-10,235.0,56,Forward-Center,1610612751,Nets,NJN,New Jersey,2007.0,2011.0,2007,1,17
200761,Shawne,Williams,Shawne Williams,1986-02-16,USA,6-10,230.0,3,Forward,1610612754,Pacers,IND,Indiana,2006.0,2014.0,2006,1,17
78570,Sly,Williams,Sly Williams,1958-01-26,USA,6-7,210.0,35,Forward,1610612752,Knicks,NYK,New York,1979.0,1985.0,1979,1,21
201944,Terrence,Williams,Terrence Williams,1987-06-28,USA,6-6,220.0,55,Guard-Forward,1610612751,Nets,NJN,New Jersey,2009.0,2012.0,2009,1,11
1576,Travis,Williams,Travis Williams,1969-05-27,USA,6-6,215.0,,Forward,0,,,,1997.0,1998.0,Undrafted,Undrafted,Undrafted
1627786,Troy,Williams,Troy Williams,1994-12-30,USA,6-7,218.0,19,Forward,1610612763,Grizzlies,MEM,Memphis,2016.0,2018.0,Undrafted,Undrafted,Undrafted
1005,Walt,Williams,Walt Williams,1970-04-16,USA,6-8,230.0,,Forward-Guard,0,,,,1992.0,2002.0,1992,1,7
1628475,Matt,Williams Jr.,Matt Williams Jr.,1993-10-14,USA,6-5,210.0,,Guard,0,,,,2017.0,2017.0,Undrafted,Undrafted,Undrafted
1631246,Vince,Williams Jr.,Vince Williams Jr.,2000-08-30,USA,6-4,205.0,5,Guard,1610612763,Grizzlies,MEM,Memphis,2022.0,2022.0,2022,2,47
722,Corliss,Williamson,Corliss Williamson,1973-12-04,USA,6-7,245.0,34,Forward,1610612758,Kings,SAC,Sacramento,1995.0,2006.0,1995,1,13
1629627,Zion,Williamson,Zion Williamson,2000-07-06,USA,6-6,284.0,1,Forward,1610612740,Pelicans,NOP,New Orleans,2019.0,2022.0,2019,1,1
788,Kevin,Willis,Kevin Willis,1962-09-06,USA,7-0,245.0,45,Center-Forward,1610612737,Hawks,ATL,Atlanta,1984.0,2006.0,1984,1,11
2000,Dedric,Willoughby,Dedric Willoughby,1974-05-27,USA,6-3,180.0,,Guard,0,,,,1999.0,1999.0,Undrafted,Undrafted,Undrafted
203966,Jamil,Wilson,Jamil Wilson,1990-11-21,USA,6-7,229.0,,Forward,0,,,,2017.0,2017.0,Undrafted,Undrafted,Undrafted
78578,Othell,Wilson,Othell Wilson,1961-10-26,USA,6-0,190.0,2,Guard,1610612744,Warriors,GOS,Golden State,1984.0,1986.0,1984,2,35
1027,Trevor,Wilson,Trevor Wilson,1968-03-16,USA,6-7,210.0,30,Forward,1610612758,Kings,SAC,Sacramento,1990.0,1995.0,1990,2,36
78589,Kennard,Winchester,Kennard Winchester,1966-09-03,USA,6-5,210.0,20,Forward,1610612745,Rockets,HOU,Houston,1990.0,1992.0,Undrafted,Undrafted,Undrafted
112,Dontonio,Wingfield,Dontonio Wingfield,1974-06-23,USA,6-8,256.0,,Forward,0,,,,1994.0,1997.0,1994,2,37
1626159,Justise,Winslow,Justise Winslow,1996-03-26,USA,6-6,222.0,26,Forward-Guard,1610612757,Trail Blazers,POR,Portland,2015.0,2022.0,2015,1,10
1630216,Cassius,Winston,Cassius Winston,1998-02-28,USA,6-1,185.0,5,Guard,1610612764,Wizards,WAS,Washington,2020.0,2021.0,2020,2,53
1868,Trevor,Winter,Trevor Winter,1974-01-07,USA,7-0,275.0,,Center,0,,,,1998.0,1998.0,Undrafted,Undrafted,Undrafted
78600,Brian,Winters,Brian Winters,1952-03-01,USA,6-4,185.0,32,Guard,1610612749,Bucks,MIL,Milwaukee,1974.0,1982.0,1974,1,12
1630164,James,Wiseman,James Wiseman,2001-03-31,USA,7-0,240.0,33,Center,1610612765,Pistons,DET,Detroit,2020.0,2022.0,2020,1,2
203481,Jeff,Withey,Jeff Withey,1990-03-07,USA,7-0,230.0,,Center,0,,,,2013.0,2017.0,2013,2,39
1456,Randy,Wittman,Randy Wittman,1959-10-28,USA,6-6,210.0,14,Guard,1610612737,Hawks,ATL,Atlanta,1983.0,1991.0,1983,1,22
78605,Garry,Witts,Garry Witts,1959-07-03,USA,6-7,190.0,20,Guard,1610612764,Bullets,WAS,Washington,1981.0,1981.0,1981,5,103
341,Joe,Wolf,Joe Wolf,1964-12-17,USA,6-11,230.0,,Forward,0,,,,1987.0,1998.0,1987,1,13
2106,Ruben,Wolkowyski,Ruben Wolkowyski,1973-09-30,Argentina,6-10,275.0,45,Forward,1610612760,SuperSonics,SEA,Seattle,2000.0,2002.0,Undrafted,Undrafted,Undrafted
78610,Al,Wood,Al Wood,1958-06-02,USA,6-6,193.0,4,Guard,1610612760,SuperSonics,SEA,Seattle,1981.0,1986.0,1981,1,4
1626174,Christian,Wood,Christian Wood,1995-09-27,USA,6-9,214.0,35,Forward,1610612742,Mavericks,DAL,Dallas,2015.0,2022.0,Undrafted,Undrafted,Undrafted
78609,Howard,Wood,Howard Wood,1959-05-20,USA,6-7,235.0,33,Forward,1610612762,Jazz,UTA,Utah,1981.0,1981.0,1981,2,27
78611,Leon,Wood,Leon Wood,1962-03-25,USA,6-3,185.0,,Guard,1610612751,Nets,NJN,New Jersey,1984.0,1990.0,1984,1,10
2254,Loren,Woods,Loren Woods,1978-06-21,USA,7-2,260.0,33,Center,1610612750,Timberwolves,MIN,Minnesota,2001.0,2007.0,2001,2,45
2417,Qyntel,Woods,Qyntel Woods,1981-02-16,USA,6-8,220.0,6,Forward-Guard,1610612757,Trail Blazers,POR,Portland,2002.0,2005.0,2002,1,21
78614,Mike,Woodson,Mike Woodson,1958-03-24,USA,6-5,195.0,2,Guard,1610612758,Kings,SAC,Sacramento,1980.0,1990.0,1980,1,12
1629624,Kenny,Wooten,Kenny Wooten,1998-04-17,USA,6-8,235.0,45,Forward,1610612752,Knicks,NYK,New York,2019.0,2019.0,Undrafted,Undrafted,Undrafted
906,Haywoode,Workman,Haywoode Workman,1966-01-23,USA,6-2,180.0,,Guard,0,,,,1989.0,1999.0,1989,2,49
1897,Metta,World Peace,Metta World Peace,1979-11-13,USA,6-7,260.0,37,Forward,1610612747,Lakers,LAL,Los Angeles,1999.0,2016.0,1999,1,16
1460,James,Worthy,James Worthy,1961-02-27,USA,6-9,225.0,42,Forward,1610612747,Lakers,LAL,Los Angeles,1982.0,1993.0,1982,1,1
101120,Antoine,Wright,Antoine Wright,1984-02-06,USA,6-7,215.0,,Forward-Guard,0,,,,2005.0,2010.0,2005,1,15
101152,Bracey,Wright,Bracey Wright,1984-07-01,USA,6-3,201.0,6,Guard,1610612750,Timberwolves,MIN,Minnesota,2005.0,2006.0,2005,2,47
201148,Brandan,Wright,Brandan Wright,1987-10-05,USA,6-10,235.0,,Forward-Center,0,,,,2007.0,2017.0,2007,1,8
